center_id,meal_id,center_meal,total_obs,non_zero_obs,ADI,CV2,cor_baseprice,cor_checkoutprice,cor_email,cor_homepage,SBC
83,2581,83_2581,145.0,145.0,1.0,0.5691897422881083,-0.07391659921930963,-0.7604895897170955,0.6986911310265179,0.7661679155143756,Erratic
83,2631,83_2631,145.0,145.0,1.0,0.777330526459584,0.1836241190990659,-0.307228091201459,0.5320543191931347,0.45949840938257774,Erratic
83,2640,83_2640,145.0,145.0,1.0,0.2006626946772736,-0.3098466914302887,-0.5628519362687928,0.4372208105747865,0.47271556011344346,Smooth
83,2664,83_2664,145.0,129.0,1.124031007751938,0.2707280782840795,-0.06848750311779356,-0.6653201511139522,0.7884362314255708,0.6285282832478046,Smooth
83,2704,83_2704,145.0,145.0,1.0,0.2241621622810729,0.07825130416201029,-0.42168492549037156,0.46878229581189107,0.5905641848490492,Smooth
83,2707,83_2707,145.0,145.0,1.0,0.10578944339385145,-0.02850374322564119,-0.45370629166929477,0.4143604867230349,0.5230709333458791,Smooth
83,2760,83_2760,145.0,145.0,1.0,0.41059725744371933,-0.33554731238056584,-0.41055015630160663,,0.2892907185004754,Smooth
83,2826,83_2826,145.0,145.0,1.0,0.4139767027137913,0.03622309559838585,-0.6052343906264718,0.6444172735707532,0.6979271051992018,Smooth
83,2867,83_2867,145.0,142.0,1.0211267605633803,0.7604124196435643,-0.07725794454806797,-0.7110934202078333,0.6822774189226776,0.5772194721291157,Erratic
83,2956,83_2956,145.0,76.0,1.9078947368421053,1.0002412969710515,0.21224281316290813,-0.7523014810020842,,0.7675609459730796,Lumpy
86,1062,86_1062,145.0,145.0,1.0,0.11673355119667456,0.12097356424065595,-0.2292367652531194,0.18544290455855494,0.1981471804004615,Smooth
86,1109,86_1109,145.0,145.0,1.0,0.18790556060600908,0.14553987067266608,-0.18695727344663796,0.4992622380404485,0.4646362933876501,Smooth
86,1198,86_1198,145.0,19.0,7.631578947368421,0.6164212198875665,-0.010291560905789547,-0.48548410407341863,,,Lumpy
86,1207,86_1207,145.0,142.0,1.0211267605633803,0.7975190108053949,0.0004518034328759825,-0.5959162721653483,0.5320342225955337,0.6090974969579979,Erratic
86,1216,86_1216,145.0,135.0,1.0740740740740742,0.35043133515584535,-0.13237896697330612,-0.2674227300401584,0.22228555163124109,0.057758662376518374,Smooth
86,1230,86_1230,145.0,141.0,1.0283687943262412,0.8214717217245953,-0.06451112285412205,-0.6033447834343569,0.4581749870571721,0.5683910470924789,Erratic
86,1247,86_1247,145.0,31.0,4.67741935483871,0.14654024165148272,0.1472531919748062,-0.09489465732842606,,,Intermittent
86,1248,86_1248,145.0,141.0,1.0283687943262412,0.7051333648868158,0.2811607850760797,-0.4027137935261019,0.48610321876604473,0.2774544881424833,Erratic
86,1311,86_1311,145.0,26.0,5.576923076923077,0.3091833978159841,-0.5160141186456292,-0.6282103743811861,,,Intermittent
86,1438,86_1438,145.0,145.0,1.0,0.25826981680881733,-0.12317482483208372,-0.3320149632955464,,,Smooth
86,1445,86_1445,145.0,100.0,1.45,1.522212007193001,-0.03402047196257774,-0.6515256557545631,0.5082005884736919,0.240617081266511,Lumpy
86,1525,86_1525,145.0,127.0,1.141732283464567,0.5948791750706274,-0.18116959368846022,-0.2193189544111568,,0.583261777688086,Erratic
86,1543,86_1543,145.0,144.0,1.0069444444444444,0.36755315376744935,-0.05287062700441917,-0.3205379623415338,0.14055321774222762,0.1079824003372573,Smooth
86,1558,86_1558,145.0,142.0,1.0211267605633803,0.8044989310944572,0.05198503072585701,-0.6819844822770861,0.6118145210838535,0.37890062862222806,Erratic
86,1571,86_1571,145.0,48.0,3.0208333333333335,0.259936004108198,-0.2488332983398129,-0.17747463431575614,0.09061848614951261,,Intermittent
86,1727,86_1727,145.0,145.0,1.0,0.3446144841823212,0.0885868685602349,-0.7817280672452714,0.7407341608923063,0.697777457972445,Smooth
86,1754,86_1754,145.0,145.0,1.0,0.5337163696270929,-0.2172729464801486,-0.6973989886922538,0.6888346762787829,0.5887523612690683,Erratic
86,1770,86_1770,145.0,91.0,1.5934065934065933,0.22460691426461252,0.03269603699576253,-0.11179873251609102,,,Intermittent
86,1778,86_1778,145.0,145.0,1.0,0.2621166246044226,0.035803889568665224,-0.33505409263461683,0.1534562426772844,0.2192511321561563,Smooth
86,1803,86_1803,145.0,26.0,5.576923076923077,0.24284312628608307,-0.25961685109879606,-0.5265947396220151,,,Intermittent
86,1847,86_1847,145.0,143.0,1.013986013986014,0.3569074208824267,-0.2768944244528837,-0.3137740236208731,,,Smooth
86,1878,86_1878,145.0,115.0,1.2608695652173914,1.25433223067405,0.07894116325783553,-0.5646947590334948,0.6300030703494898,0.6277151012996739,Erratic
86,1885,86_1885,145.0,145.0,1.0,0.2602647505972115,-0.44704494782842974,-0.3981859300594608,0.2303041517288389,0.7571982851099597,Smooth
86,1902,86_1902,145.0,53.0,2.7358490566037736,0.3120634432506359,-0.010622875965146895,-0.4045302190358899,,,Intermittent
86,1962,86_1962,145.0,145.0,1.0,0.5460244185070712,0.005003708723664095,-0.6095121161815996,0.5595649804720818,0.26564121492621223,Erratic
86,1971,86_1971,145.0,145.0,1.0,1.024372294808845,-0.03389566704524274,-0.7451682325283329,0.7388327046525971,0.6227534413352905,Erratic
86,1993,86_1993,145.0,145.0,1.0,0.4349211522435973,-0.570939637684052,-0.46860827633422475,0.13784713393728074,0.7799287068704115,Smooth
86,2126,86_2126,145.0,109.0,1.3302752293577982,0.4068087291099523,0.14130332247808464,-0.1504654803589402,0.14271291838677294,0.38671793789459863,Intermittent
86,2139,86_2139,145.0,117.0,1.2393162393162394,0.3192724443595116,0.08085126407060444,-0.04241196071885998,,,Smooth
86,2290,86_2290,145.0,145.0,1.0,0.7341655414207182,0.05434624253014301,-0.6035321338488805,0.656276410342016,0.5640950741518633,Erratic
86,2304,86_2304,145.0,133.0,1.0902255639097744,0.47593206460610527,0.010401194397059358,-0.3406949253737465,0.1401501002039333,0.2402707083593301,Smooth
86,2306,86_2306,145.0,81.0,1.7901234567901234,0.4880898999170441,-0.0234008070815389,-0.3701389676529919,0.4100098352331881,0.15262786568190898,Intermittent
86,2322,86_2322,145.0,142.0,1.0211267605633803,0.5956130075834181,-0.1656723714645671,-0.6307829118730742,0.4900038975558434,0.5280088908758342,Erratic
86,2444,86_2444,145.0,122.0,1.1885245901639345,1.3788138713281448,-0.05262297093152736,-0.7123421550511218,0.5717833438385636,0.5859121419038507,Erratic
86,2490,86_2490,145.0,123.0,1.1788617886178863,0.6447350063204307,-0.04272663869766299,-0.609134762044712,0.677781970181443,0.6229278502695385,Erratic
86,2492,86_2492,145.0,127.0,1.141732283464567,0.4168551335800938,-0.04639557367355274,-0.46358329376205204,0.1559471094882742,-0.07323246384426545,Smooth
86,2494,86_2494,145.0,143.0,1.013986013986014,0.19996616445619442,-0.0524273720989208,-0.1153864074871471,,,Smooth
86,2539,86_2539,145.0,145.0,1.0,0.1977432978450405,0.013129124453209276,-0.019463402279443338,0.2279020400971424,0.4203939618211958,Smooth
86,2569,86_2569,145.0,118.0,1.228813559322034,0.19300553413594576,-0.025941093993312327,-0.500005474836586,0.492741467258016,0.34347698104039376,Smooth
86,2577,86_2577,145.0,125.0,1.16,0.5933650064453794,-0.18491421512996545,-0.29737381172143734,0.24994109832422315,0.540945393098297,Erratic
86,2581,86_2581,145.0,145.0,1.0,0.6088689625984964,0.025124232759861115,-0.615866131537661,0.5974879359383223,0.3544523913658654,Erratic
86,2631,86_2631,145.0,139.0,1.0431654676258992,0.9838750244067763,0.2020476946478889,-0.4408082147391255,0.5046142542688998,0.2714524165531727,Erratic
86,2640,86_2640,145.0,137.0,1.0583941605839415,0.8542050576099703,-0.05096232092842848,-0.5450192321801592,0.5918905417370796,0.4503307981166037,Erratic
86,2664,86_2664,145.0,128.0,1.1328125,0.14324370482700396,0.004596948528811956,-0.3321204479677889,0.3889710738350921,0.24308740118671762,Smooth
86,2704,86_2704,145.0,133.0,1.0902255639097744,0.38045970424610087,-0.20984419135586446,-0.38868691978550884,,0.3234937499233519,Smooth
86,2707,86_2707,145.0,145.0,1.0,0.15653962811996705,-0.12874603954288225,-0.4784362231705077,0.31819057955505,0.038032777922490504,Smooth
86,2760,86_2760,145.0,133.0,1.0902255639097744,0.6615371036067071,0.04205857223737257,-0.3198380819174841,,0.3746175339979662,Erratic
86,2826,86_2826,145.0,145.0,1.0,0.1825603419841438,-0.2866813522978241,-0.5957156247535903,0.3916616674735355,0.16524173707672898,Smooth
86,2867,86_2867,145.0,96.0,1.5104166666666667,0.8851866822287379,-0.01324823434775042,-0.6549287918049117,0.600898090587985,0.4894199715463401,Lumpy
86,2956,86_2956,145.0,21.0,6.904761904761905,0.2487650675185911,-0.20804500417862684,-0.18744883927455297,0.2154151404139151,,Intermittent
88,1062,88_1062,145.0,145.0,1.0,0.11141170808941865,-0.19236626311542274,-0.32803404056862623,0.1135596531593482,,Smooth
88,1109,88_1109,145.0,145.0,1.0,0.8361516398849801,0.09756409820262152,-0.15391702463064955,0.6978975375917241,0.7133862407080088,Erratic
88,1207,88_1207,145.0,143.0,1.013986013986014,0.2542337685137253,-0.18091344200873194,-0.3406823789868272,0.2735842444097333,0.412770906780336,Smooth
88,1216,88_1216,145.0,131.0,1.1068702290076335,0.5907960720645116,-0.0937964436676189,-0.5937496234279627,0.15460808552406965,,Erratic
88,1230,88_1230,145.0,144.0,1.0069444444444444,0.24924815070814466,-0.20728645438404975,-0.4390400527461897,0.33763544364310016,0.43603669255434907,Smooth
88,1247,88_1247,145.0,86.0,1.686046511627907,0.295928569932779,0.2323747839303512,0.1556696904532385,,0.46657778730630517,Intermittent
88,1248,88_1248,145.0,140.0,1.0357142857142858,1.4917186984648212,0.09525952783517062,-0.4071889869791975,0.6039389057749487,0.470899864779391,Erratic
88,1445,88_1445,145.0,112.0,1.2946428571428572,1.0429550225993196,-0.018831105091775983,-0.6234025498003956,0.6638904881172296,0.6250235116251533,Erratic
88,1525,88_1525,145.0,136.0,1.0661764705882353,0.3235336599075115,0.05787091510797255,-0.3117140578043633,0.3785432446242432,0.3632598767733117,Smooth
88,1543,88_1543,145.0,142.0,1.0211267605633803,0.5479987402869756,-0.19989103151326487,-0.48335564427193944,0.5399882380755605,0.33543887239117676,Erratic
88,1558,88_1558,145.0,143.0,1.013986013986014,0.6781624077413348,-0.12825989545774136,-0.6540389181467423,0.7280844633139145,0.5922821861416812,Erratic
88,1571,88_1571,145.0,64.0,2.265625,0.4915582862137132,0.04796527374420095,-0.4512884728624931,,,Lumpy
88,1727,88_1727,145.0,145.0,1.0,1.6835922631123657,-0.023402133844627797,-0.8592131123178138,0.8269052618228573,0.5418080854751358,Erratic
88,1754,88_1754,145.0,140.0,1.0357142857142858,1.1176575589854956,0.05066159564612158,-0.6806443281767776,0.6885533055318328,0.8121941043106077,Erratic
88,1770,88_1770,145.0,85.0,1.7058823529411764,0.1922800564775873,0.04599369939596502,-0.1727146069598463,,,Intermittent
88,1778,88_1778,145.0,143.0,1.013986013986014,0.2707137512281112,-0.3862631924032293,-0.3236971525065891,0.08718546434675713,,Smooth
88,1878,88_1878,145.0,144.0,1.0069444444444444,0.3732202737434201,-0.2997309425288461,-0.5473854619941585,0.46340844798793934,0.4365435782497445,Smooth
88,1885,88_1885,145.0,145.0,1.0,0.26115804737773946,-0.3124641544556737,-0.40804604148595747,0.547663439068713,0.30607857529006177,Smooth
88,1902,88_1902,145.0,76.0,1.9078947368421053,0.16222661325131602,-0.2507272871859894,-0.20766780535005103,,-0.10045060697792099,Intermittent
88,1962,88_1962,145.0,144.0,1.0069444444444444,0.4867114160333487,-0.09296643586035223,-0.7441662652778118,0.6525941686454426,0.6304405537000292,Smooth
88,1971,88_1971,145.0,145.0,1.0,1.5040474739541714,0.004746008739793121,-0.7968531535120243,0.7094894803631633,0.7806939255874918,Erratic
88,1993,88_1993,145.0,144.0,1.0069444444444444,0.28516391203529534,-0.25337219474308964,-0.31954203397073744,0.5500727635492455,0.4727211048761148,Smooth
88,2104,88_2104,145.0,61.0,2.377049180327869,0.318669284885271,0.07058717798676217,-0.2709204438831175,,,Intermittent
88,2126,88_2126,145.0,139.0,1.0431654676258992,0.4021900142046805,-0.02626165222061134,-0.2118355390461306,0.17324314779822672,0.16086566741770392,Smooth
88,2139,88_2139,145.0,113.0,1.2831858407079646,0.46496161787046636,-0.3151938965996743,-0.3144941272696899,,0.03841985554611664,Smooth
88,2290,88_2290,145.0,145.0,1.0,1.1472429732064862,0.10317876336965164,-0.5616329403098449,0.7042749429739711,0.7444376084016882,Erratic
88,2304,88_2304,145.0,132.0,1.0984848484848484,0.7302298654614919,-0.09378190900355204,-0.61736025369168,0.5705349659541807,0.35383864816758304,Erratic
88,2306,88_2306,145.0,98.0,1.4795918367346939,0.7515123854524628,-0.1688005378667091,-0.46079880009970925,0.4042759593558738,0.23398746632311765,Lumpy
88,2322,88_2322,145.0,145.0,1.0,0.27404010430358794,-0.330630678729459,-0.4954130753091756,0.26909266184345154,0.45552566489367946,Smooth
88,2444,88_2444,145.0,111.0,1.3063063063063063,1.2201599836616472,-0.11245833504285786,-0.6356912718450798,0.6135924681093018,0.5007948439476217,Erratic
88,2490,88_2490,145.0,118.0,1.228813559322034,1.1915127237879268,-0.007140626859114855,-0.7210346205023518,0.6158820293717437,0.7661689954443542,Erratic
88,2492,88_2492,145.0,134.0,1.0820895522388059,0.9179784664804587,0.0855418265734653,-0.6803376404821314,0.4668414103050415,0.43446996693139706,Erratic
88,2539,88_2539,145.0,56.0,2.5892857142857144,1.3442565870354128,-0.019760235339740147,-0.3301048584368688,0.8211075090966755,0.1808313411353102,Lumpy
88,2569,88_2569,145.0,128.0,1.1328125,0.3359823691653345,-0.08077344027755977,-0.5147077149442004,0.8022904377860011,0.5671425464288452,Smooth
88,2577,88_2577,145.0,111.0,1.3063063063063063,0.44067808281326776,-0.31597848746744794,-0.2623604067754313,-0.021823854999353368,,Smooth
88,2581,88_2581,145.0,145.0,1.0,0.42345307144883715,-0.12197394880112017,-0.6586733326201313,0.6716213901886945,0.6010949067191175,Smooth
88,2631,88_2631,145.0,144.0,1.0069444444444444,0.5133069395428995,-0.016796870347206064,-0.5415447563605926,0.6048141770754961,0.4313686951271385,Erratic
88,2640,88_2640,145.0,145.0,1.0,0.29638304475309624,-0.17981012648198214,-0.511862188080952,0.5437525993679049,0.48893749106283685,Smooth
88,2664,88_2664,145.0,132.0,1.0984848484848484,0.28003949496028174,-0.16535933990862017,-0.5019449247251223,0.7167635828365807,0.3295331689558931,Smooth
88,2704,88_2704,145.0,133.0,1.0902255639097744,0.5460459184309914,-0.02783418912554671,-0.47425796074930104,0.6694158130111154,0.38388606139676057,Erratic
88,2707,88_2707,145.0,145.0,1.0,0.17981142455796276,-0.07197734131781534,-0.2652464132714517,0.3210941149112974,0.233472795606724,Smooth
88,2760,88_2760,145.0,134.0,1.0820895522388059,0.4113704557367128,-0.08979565627890315,-0.35145691034009846,,0.15484483165999163,Smooth
88,2826,88_2826,145.0,145.0,1.0,1.0602891726654715,-0.08743604284878098,-0.6194937990104016,0.42954854745054,0.5560227549684602,Erratic
88,2867,88_2867,145.0,104.0,1.3942307692307692,0.8498518825342625,-0.08483450646841487,-0.6617968383423265,0.6369085418980324,0.2160474756021786,Lumpy
88,2956,88_2956,145.0,48.0,3.0208333333333335,0.5229333436561733,-0.17018442918005716,-0.1584853292785642,,,Lumpy
89,1062,89_1062,145.0,145.0,1.0,0.1259112605872846,0.14295272664617134,-0.3239648876841321,0.33227730639428577,0.41597842072730845,Smooth
89,1109,89_1109,145.0,145.0,1.0,0.5721743657412346,-0.15968239899052653,-0.246476722668732,0.8303131837797033,0.8262975630887192,Erratic
89,1198,89_1198,145.0,145.0,1.0,0.14746023629146768,-0.23558070388843075,-0.3728620751144471,,,Smooth
89,1207,89_1207,145.0,140.0,1.0357142857142858,0.9923859669780262,0.006822484119834242,-0.6720256973232036,0.4458742572118899,0.6932374740538584,Erratic
89,1216,89_1216,145.0,140.0,1.0357142857142858,0.3351111374174863,0.10135797183088592,-0.3672235575031207,0.4411652065903183,0.02248141616861265,Smooth
89,1230,89_1230,145.0,134.0,1.0820895522388059,0.9943688489005829,0.026587013346832646,-0.5801596965410719,0.5156910097305044,0.4397095715438562,Erratic
89,1247,89_1247,145.0,96.0,1.5104166666666667,0.35846898609975303,-0.08536018309772728,-0.19808440613589726,,,Intermittent
89,1248,89_1248,145.0,128.0,1.1328125,0.7757387452457923,-0.16384154439902185,-0.4600802871693678,0.5642388270839437,0.45638562344801314,Erratic
89,1311,89_1311,145.0,145.0,1.0,0.11682462142115131,-0.43293277983683615,-0.05427730223855229,,,Smooth
89,1438,89_1438,145.0,137.0,1.0583941605839415,0.4135418983626276,-0.5857035757446165,-0.49645780160491365,,,Smooth
89,1445,89_1445,145.0,140.0,1.0357142857142858,1.7772117297706853,0.009996259416270326,-0.7917812970380148,0.782497358460574,0.23027949393420089,Erratic
89,1525,89_1525,145.0,138.0,1.0507246376811594,0.1867828600704342,-0.24389465971116903,-0.5978028903438951,,0.2853035638480809,Smooth
89,1543,89_1543,145.0,140.0,1.0357142857142858,0.4305544867915014,0.12114871506874199,-0.3964102291268445,0.4814665491763636,0.4159845630166874,Smooth
89,1558,89_1558,145.0,145.0,1.0,0.9125139710716633,0.20328826063386504,-0.7832521185521826,0.707276943714757,0.2252438605237036,Erratic
89,1571,89_1571,145.0,75.0,1.9333333333333333,0.38301309638083536,-0.07143959610851247,-0.5224953017500108,-0.07707962030268965,0.38931201289843853,Intermittent
89,1727,89_1727,145.0,145.0,1.0,1.1753324839581998,-0.06309903301025768,-0.8825209433354353,0.8494371806022261,0.8666455338336018,Erratic
89,1754,89_1754,145.0,145.0,1.0,1.5994356662929525,-0.0017511483609409207,-0.5610515157434006,0.797059187004705,0.6907556636773085,Erratic
89,1770,89_1770,145.0,86.0,1.686046511627907,0.4018352998062943,-0.10752566978466405,-0.22468891750473813,,,Intermittent
89,1778,89_1778,145.0,145.0,1.0,0.18377417252728598,0.0627548880439826,-0.4793179447871812,0.28921618132575233,0.3909434078927051,Smooth
89,1803,89_1803,145.0,145.0,1.0,0.12202364031527894,-0.21291830469663822,-0.09854697684944662,,,Smooth
89,1847,89_1847,145.0,134.0,1.0820895522388059,0.5306674634098417,-0.4866975965116109,-0.39850362006611584,,,Erratic
89,1878,89_1878,145.0,138.0,1.0507246376811594,0.8045874446397343,-0.09231817567874016,-0.7305041611370335,0.8248197212486399,0.514377391505789,Erratic
89,1885,89_1885,145.0,145.0,1.0,0.09125089567171868,0.2323391487270275,0.056296918464001894,0.4123787665863886,0.17940610407015256,Smooth
89,1902,89_1902,145.0,108.0,1.3425925925925926,0.43687175242513915,-0.13694815740030825,-0.4437752295842668,,,Intermittent
89,1962,89_1962,145.0,145.0,1.0,0.9339973015855474,0.1230701046775714,-0.7916372003672961,0.684679701675374,0.15410199673155348,Erratic
89,1971,89_1971,145.0,145.0,1.0,2.4673670439531477,-0.04620068212358176,-0.7568941836077869,0.7695312830701704,0.7006827473542352,Erratic
89,1993,89_1993,145.0,145.0,1.0,0.09705489277389112,-0.09895059257900495,-0.2617160802305704,0.23242774152108361,0.45797023836400724,Smooth
89,2104,89_2104,145.0,31.0,4.67741935483871,0.5058860017009099,0.3830192719642943,-0.7123097944511808,0.343358378440192,0.7265654023574966,Lumpy
89,2126,89_2126,145.0,133.0,1.0902255639097744,0.33977405632384816,0.007485182362603479,-0.2995020579610727,0.1805277208946148,0.15415805221980144,Smooth
89,2139,89_2139,145.0,115.0,1.2608695652173914,0.3241559967003276,-0.1900755260044841,-0.1743625710683964,,,Smooth
89,2290,89_2290,145.0,145.0,1.0,1.7915565203076032,0.08194296121737177,-0.6144765621519016,0.708820085259577,0.671140592925133,Erratic
89,2304,89_2304,145.0,130.0,1.1153846153846154,0.7242165636488231,0.045863538043663506,-0.3808313653053755,0.43246761312708637,0.09071447444252813,Erratic
89,2306,89_2306,145.0,124.0,1.1693548387096775,1.1322502525446916,-0.3357085759132271,-0.5748513031881174,0.5704075933658077,0.3415941900719572,Erratic
89,2322,89_2322,145.0,139.0,1.0431654676258992,0.5744977652458134,-0.0801329773347847,-0.6721063223284288,0.5109691415972794,0.38447092109014125,Erratic
89,2444,89_2444,145.0,132.0,1.0984848484848484,2.092597713380374,-0.019949106566606846,-0.7870980971916751,0.7399438732332112,0.25047676129448687,Erratic
89,2490,89_2490,145.0,123.0,1.1788617886178863,1.3753728245994543,-0.08920898579567035,-0.8231320665339272,0.7709491370703692,0.7895550454240768,Erratic
89,2492,89_2492,145.0,130.0,1.1153846153846154,0.5887523038467424,-0.13420922617636305,-0.6316030908048998,0.5040284345056133,0.5122067910474876,Erratic
89,2494,89_2494,145.0,145.0,1.0,0.30099952048490436,-0.5192662865654868,-0.46668025838846633,,,Smooth
89,2539,89_2539,145.0,145.0,1.0,0.20273924605749688,0.11687549000485274,-0.07684382702517237,0.37796697338246765,0.5623595032248785,Smooth
89,2569,89_2569,145.0,119.0,1.218487394957983,0.33318316815694043,0.09501077580631388,-0.5560032006560419,0.7259021787112302,0.5598046222033084,Smooth
89,2577,89_2577,145.0,137.0,1.0583941605839415,0.5234965817571172,-0.2443720715780903,-0.6105244040969144,0.5587592283866042,0.6206937123757967,Erratic
89,2581,89_2581,145.0,145.0,1.0,0.9808441720478009,0.16438344767896698,-0.7845794798246171,0.6734411405125482,0.16407934609959013,Erratic
89,2631,89_2631,145.0,143.0,1.013986013986014,0.9003493970498674,0.09104572248833971,-0.4363251153241983,0.6010431997637093,0.27863620385528365,Erratic
89,2640,89_2640,145.0,145.0,1.0,0.9895725358039947,-0.08986632235845614,-0.7785861184896399,0.8552483503742219,0.5616717777126145,Erratic
89,2664,89_2664,145.0,128.0,1.1328125,0.3072121756887467,0.026601037704392424,-0.5894799300801814,0.7354084049300438,0.47985745433807225,Smooth
89,2704,89_2704,145.0,137.0,1.0583941605839415,0.3535013022569637,-0.060745765342499765,-0.5575442038289509,,0.3489818153231619,Smooth
89,2707,89_2707,145.0,145.0,1.0,0.10293718124318539,-0.13107667230404496,-0.41959594441328,0.3843753894708065,0.2724987879550244,Smooth
89,2760,89_2760,145.0,145.0,1.0,1.2684563851353057,0.009854671556469127,-0.5335812908827385,,0.5618919131223736,Erratic
89,2826,89_2826,145.0,145.0,1.0,0.4639799010780695,-0.0027859209950121464,-0.6270674951531614,0.6651026835684537,0.6843143949755831,Smooth
89,2867,89_2867,145.0,132.0,1.0984848484848484,1.6586246525921131,-0.015413033310707912,-0.7719198601686502,0.7119174429746575,0.1983016187592872,Erratic
89,2956,89_2956,145.0,74.0,1.9594594594594594,0.4319700755789453,0.23175342422557668,-0.771285668299451,0.5224757825390334,0.7005522865202285,Intermittent
91,1062,91_1062,145.0,143.0,1.013986013986014,0.3039116099411795,0.23824511412926144,0.119976950275436,0.2295560712995137,,Smooth
91,1109,91_1109,145.0,142.0,1.0211267605633803,0.34179094465719506,-0.11653531601417934,-0.12355332227719554,0.40885698774708823,0.2705959535462548,Smooth
91,1198,91_1198,145.0,28.0,5.178571428571429,0.2777717099582253,-0.13329703107003257,-0.3925857428295347,,,Intermittent
91,1207,91_1207,145.0,140.0,1.0357142857142858,0.6105003874123244,-0.016628342200460406,-0.47445121640228927,0.33628274126272717,0.48550783461229824,Erratic
91,1216,91_1216,145.0,35.0,4.142857142857143,0.30252696541754703,-0.18361601972806055,-0.1873606349843858,0.2639847168633488,,Intermittent
91,1230,91_1230,145.0,13.0,11.153846153846153,0.35901033825153067,-0.01945805503295954,-0.7480469313279413,0.169871530421899,,Intermittent
91,1248,91_1248,145.0,121.0,1.1983471074380165,0.3212653981328405,-0.012825491340941414,-0.1878439163392161,0.15377723498717866,,Smooth
91,1311,91_1311,145.0,58.0,2.5,0.34828984536442104,-0.26375898079247073,-0.4364215952324831,,0.2715480021491079,Intermittent
91,1438,91_1438,145.0,9.0,16.11111111111111,0.07124291115311908,-0.34847187020387305,-0.2703242369264923,,,Intermittent
91,1445,91_1445,145.0,97.0,1.4948453608247423,0.9366312346390953,0.07640925029441363,-0.6479475360190031,0.5983346548318754,,Lumpy
91,1525,91_1525,145.0,38.0,3.8157894736842106,0.18816047881791828,0.15662173918440384,0.13711729679602516,,,Intermittent
91,1543,91_1543,145.0,55.0,2.6363636363636362,0.1772342913484055,0.012945525473001198,0.10063802268202418,0.015946335358145276,,Intermittent
91,1558,91_1558,145.0,133.0,1.0902255639097744,0.535558212454138,0.0607086854719606,-0.5529703757419245,0.5295240156373683,0.11636079307065499,Erratic
91,1727,91_1727,145.0,143.0,1.013986013986014,0.29979522708646655,-0.06725053661325618,-0.44239932570511903,0.46092748350410073,0.3869437755803859,Smooth
91,1754,91_1754,145.0,145.0,1.0,0.4510848521569079,-0.22961818243855045,-0.5569608485426032,0.5823284202217947,0.490293731989728,Smooth
91,1778,91_1778,145.0,143.0,1.013986013986014,0.37046752488786294,0.11217044630986965,-0.07874412900619436,0.14082018435194613,-0.02887365291523714,Smooth
91,1803,91_1803,145.0,48.0,3.0208333333333335,0.30880463516714834,-0.12848952827867083,-0.6605015014406783,,-0.14582140112445582,Intermittent
91,1878,91_1878,145.0,44.0,3.2954545454545454,0.48487612099103183,-0.07920209405800852,-0.3794225071612653,0.14502150641375647,0.1450215064137565,Intermittent
91,1885,91_1885,145.0,135.0,1.0740740740740742,0.2805766170082274,-0.2477595701381138,-0.14283636234413838,0.0634692447099006,0.08037920698015683,Smooth
91,1962,91_1962,145.0,144.0,1.0069444444444444,0.4832730529740643,0.05986332443140219,-0.5922790336188554,0.5493159157016747,0.2741501264348094,Smooth
91,1971,91_1971,145.0,140.0,1.0357142857142858,0.9864939376197748,-0.19819651671250543,-0.7882217447820843,0.6885005798555118,0.48141008644706856,Erratic
91,1993,91_1993,145.0,145.0,1.0,0.307064338462155,-0.3358394077031688,-0.1396870013768004,0.056823945055365824,,Smooth
91,2126,91_2126,145.0,50.0,2.9,0.15069544655380412,0.07967311438555702,-0.24006799319940939,-0.08956722634263223,-0.043347730198673294,Intermittent
91,2290,91_2290,145.0,143.0,1.013986013986014,1.0905118787258579,-0.07113587552429682,-0.6697885442780109,0.6637668135700299,0.5490328813164225,Erratic
91,2304,91_2304,145.0,50.0,2.9,0.1078986905658104,0.025009794772209524,-0.3961883829725742,0.1257930665285039,,Intermittent
91,2322,91_2322,145.0,138.0,1.0507246376811594,0.5105517021030168,-0.13027605360272018,-0.5159112128638608,0.3512657033151879,0.5208132100741683,Erratic
91,2444,91_2444,145.0,19.0,7.631578947368421,1.4138699924414213,-0.12478997049940896,-0.5640141161322805,0.5861972138890698,,Lumpy
91,2490,91_2490,145.0,123.0,1.1788617886178863,0.7409324107306455,-0.15896951837174964,-0.6818358928542116,0.4909085400625411,0.12165337400041178,Erratic
91,2494,91_2494,145.0,4.0,36.25,0.0047562425683709865,0.36007347519135535,0.3421322763198408,,,Intermittent
91,2539,91_2539,145.0,109.0,1.3302752293577982,0.5933398923671623,0.06893537707553106,0.11932403920494887,-0.081393343514388,,Lumpy
91,2569,91_2569,145.0,50.0,2.9,0.22141707097522204,0.007306656496083255,-0.0789093832488638,0.13883996519174385,,Intermittent
91,2581,91_2581,145.0,144.0,1.0069444444444444,0.438754919033432,0.10114816476550646,-0.523394521715474,0.5208016040006954,-0.016197912004928348,Smooth
91,2631,91_2631,145.0,115.0,1.2608695652173914,0.4183333915998912,-0.1474188124833231,-0.29530892075149456,-0.03785270034596262,,Smooth
91,2640,91_2640,145.0,28.0,5.178571428571429,0.2291888753759841,-0.5476658226482747,-0.7111149795421294,0.39838246874068045,,Intermittent
